Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,rsi_entry,rsi_exit,bb_std,exposure,acr_window,acr_factor
2013-07-18 10:02:00,2013-07-18 10:06:00,1.30735,1.30889,324491.1160896487,499.7163187780904,7570.107329108128,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-18 12:11:00,2013-07-18 12:20:00,1.30672,1.3075,347592.7817332616,271.12236975194503,7841.229698860074,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-18 16:20:00,2013-07-18 16:21:00,1.31059,1.31029,358978.61415973294,-107.69358424790802,7733.536114612166,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-18 18:23:00,2013-07-18 18:33:00,1.31085,1.3107,353978.0805406644,-53.096712081133106,7680.439402531033,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-18 18:34:00,2013-07-18 18:48:00,1.31068,1.31089,351593.3440289483,73.83460224609443,7754.274004777128,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-18 20:13:00,2013-07-18 20:34:00,1.31009,1.30976,355133.18954165565,-117.19395254872558,7637.080052228402,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-18 20:35:00,2013-07-18 20:37:00,1.30972,1.30926,349864.70629883034,-160.9377648974287,7476.142287330973,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-18 20:38:00,2013-07-18 20:39:00,1.30928,1.30897,342607.03382000665,-106.20818048421319,7369.93410684676,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-18 20:40:00,2013-07-18 21:00:00,1.30898,1.30949,337817.2671933915,172.2868062686332,7542.220913115393,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-19 00:24:00,2013-07-19 00:31:00,1.31329,1.31351,344579.8374973719,75.80756424938286,7618.028477364776,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-19 02:20:00,2013-07-19 02:29:00,1.3128,1.31342,348173.1479599989,215.86735173522194,7833.895829099998,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-19 05:02:00,2013-07-19 05:08:00,1.31118,1.31072,358481.4821351758,-164.9014817821468,7668.994347317851,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-19 05:13:00,2013-07-19 06:36:00,1.31002,1.31141,351246.28695674194,488.23233886987214,8157.226686187723,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-19 14:35:00,2013-07-19 14:36:00,1.31368,1.31344,372566.83604170225,-89.41604065001523,8067.810645537708,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-19 14:38:00,2013-07-19 14:49:00,1.31306,1.31347,368656.90732507466,151.14933200328852,8218.959977540997,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-21 21:07:00,2013-07-21 21:32:00,1.31527,1.3156,374932.5983657043,123.72775746074372,8342.68773500174,Signal Exit,35,55,1.75,0.6,20,1.5
2013-07-21 23:58:00,2013-07-22 00:12:00,1.31542,1.31533,380533.4144988706,-34.24800730486923,8308.43972769687,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 00:13:00,2013-07-22 00:20:00,1.31532,1.31518,379000.078811097,-53.06001103356457,8255.379716663305,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 00:21:00,2013-07-22 00:23:00,1.3152,1.31511,376614.0381689464,-33.89526343517635,8221.484453228128,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 00:24:00,2013-07-22 00:30:00,1.31512,1.31535,375090.53713249555,86.27082354045615,8307.755276768585,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-22 00:54:00,2013-07-22 01:01:00,1.315,1.31534,379061.07726700767,128.88076627078524,8436.63604303937,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-22 02:18:00,2013-07-22 02:40:00,1.31477,1.3144,385008.9084648739,-142.4532961319962,8294.182746907374,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 06:57:00,2013-07-22 07:05:00,1.31789,1.31758,377611.91360010504,-117.05969321604482,8177.123053691329,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 07:06:00,2013-07-22 07:15:00,1.31766,1.31727,372347.48206781695,-145.2155180064905,8031.907535684839,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 07:58:00,2013-07-22 08:06:00,1.31681,1.31648,365971.1364138261,-120.77047501654118,7911.137060668298,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-22 15:56:00,2013-07-22 16:07:00,1.31831,1.31856,360058.1226267705,90.01453065664275,8001.1515913249405,Signal Exit,35,55,1.75,0.6,20,1.5
2013-07-22 16:47:00,2013-07-22 16:51:00,1.3184,1.31859,364130.0784886957,69.18471491282031,8070.336306237761,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-22 17:59:00,2013-07-22 18:08:00,1.31833,1.31859,367298.1562842882,95.4975206338881,8165.833826871649,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-22 18:40:00,2013-07-22 19:15:00,1.31837,1.3186,371633.1755215144,85.47563036993064,8251.30945724158,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-23 00:37:00,2013-07-23 00:46:00,1.31957,1.3199,375181.73907749855,123.80997389563586,8375.119431137215,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-23 05:15:00,2013-07-23 05:37:00,1.3171,1.31665,381525.4467149289,-171.68645102165675,8203.432980115558,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-23 14:28:00,2013-07-23 14:30:00,1.32118,1.32171,372550.2799065483,197.4516483504406,8400.884628466,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-23 15:40:00,2013-07-23 15:51:00,1.32217,1.32177,381231.67044174345,-152.49266817676525,8248.391960289235,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-23 17:30:00,2013-07-23 17:31:00,1.32212,1.32195,374325.71749716677,-63.63537197451966,8184.756588314715,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-23 21:50:00,2013-07-23 22:31:00,1.32035,1.3199,371935.7710447101,-167.37109697005982,8017.385491344656,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-23 22:32:00,2013-07-23 22:39:00,1.3199,1.32029,364454.22341137915,142.13714713039795,8159.522638475054,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-24 05:33:00,2013-07-24 05:37:00,1.32319,1.32374,369993.2423223446,203.49628327722604,8363.01892175228,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-24 06:04:00,2013-07-24 06:08:00,1.32279,1.32342,379335.4465222272,238.98133130905262,8602.000253061333,Take Profit,35,55,1.75,0.6,20,1.5
2013-07-24 08:31:00,2013-07-24 08:36:00,1.32235,1.3217,390305.1500613907,-253.6983475398327,8348.3019055215,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-24 08:48:00,2013-07-24 10:03:00,1.32116,1.32043,379135.08911206067,-276.7686150517654,8071.533290469735,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-24 12:53:00,2013-07-24 13:07:00,1.32028,1.31993,366810.0686431546,-128.38352402504924,7943.149766444686,Stop Loss,35,55,1.75,0.6,20,1.5
2013-07-24 13:23:00,2013-07-24 13:44:00,1.31859,1.31789,361438.3439785537,-253.00684078495973,7690.142925659727,Stop Loss,35,55,1.75,0.6,20,1.5
