ConditionIndex,FinalCash
33627,75706.63644047116
33628,1205125.9652106236
33629,1904554.7810638538
33630,842605.7269519174
33631,1174007.0698183146
33632,828406.8079569753
33633,903641.0651645524
33634,362139.05145566806
33635,1323616.4475830877
33636,1423488.1763440128
33637,1210753.6100710153
33638,1574201.1616968457
33639,1512958.7068668418
33640,1223357.5332350223
33641,180512.21461870393
33642,4796012.123114324
33643,8010498.994424716
33644,2740050.785469165
33645,3908764.091984232
33646,2376333.5738225146
33647,2507587.509174624
33648,762676.7203608048
33649,5408121.6309991535
33650,5595306.031411474
33651,4340343.021273502
33652,5679485.196044412
33653,5105562.408369337
33654,3711338.9753442877
33655,323187.0123260383
33656,16343352.925456544
33657,28173384.712389313
33658,7291422.341812638
33659,10386816.157415327
33660,5306483.666592493
33661,5296045.793941596
33662,1199331.0980373994
33663,18942254.251662567
33664,18427193.232136693
33665,12768442.361855341
33666,16402639.374600362
33667,13477535.34965731
33668,8618623.002551707
33669,434039.0060369277
33670,47700111.53864317
33671,82868583.95039465
33672,15876888.550256185
33673,22009557.543882716
33674,9214453.307145268
33675,8500202.785855081
33676,1405853.813812701
33677,56887439.22487318
33678,50851631.05642643
33679,30824849.947914686
33680,37889995.2076482
33681,27803273.224042535
33682,15301558.732927967
33683,436510.121621368
33684,119236379.56543577
33685,203817871.44600344
33686,28278613.81336766
33687,37137602.352361076
33688,12421611.157194834
33689,10345585.314211011
33690,1225502.5389888503
33691,146483729.2041471
33692,117565458.80993724
33693,61049262.22306007
33694,69914990.59397708
33695,44754053.8724824
33696,20731396.54177385
33697,327961.09407031635
33698,255214659.94777805
33699,418996579.6623336
33700,41172096.84712167
33701,49801185.87145373
33702,12970402.756180977
33703,9521256.608186116
33704,791975.8066965941
33705,323327402.8071464
33706,227608731.97117996
33707,99133294.22171749
33708,102859502.0729332
33709,56092106.64673046
33710,21382037.467566248
33711,183515.3665760608
33712,259153.7979554676
33713,378468.21487551444
33714,211965.58019508977
33715,281536.80604453076
33716,224925.4054998305
33717,248053.4169874819
33718,128522.14196187125
33719,277552.4233485287
33720,303286.5013426256
33721,277056.63462942763
33722,349373.92633256083
33723,350874.5828106714
33724,308877.45558115584
33725,75706.63644047116
33726,1205125.9652106236
33727,1904554.7810638538
33728,842605.7269519174
33729,1174007.0698183146
33730,828406.8079569753
33731,903641.0651645524
33732,362139.05145566806
33733,1323616.4475830877
33734,1423488.1763440128
33735,1210753.6100710153
33736,1574201.1616968457
33737,1512958.7068668418
33738,1223357.5332350223
33739,180512.21461870393
33740,4796012.123114324
33741,8010498.994424716
33742,2740050.785469165
33743,3908764.091984232
33744,2376333.5738225146
33745,2507587.509174624
33746,762676.7203608048
33747,5408121.6309991535
33748,5595306.031411474
33749,4340343.021273502
33750,5679485.196044412
33751,5105562.408369337
33752,3711338.9753442877
33753,323187.0123260383
33754,16343352.925456544
33755,28173384.712389313
33756,7291422.341812638
33757,10386816.157415327
33758,5306483.666592493
33759,5296045.793941596
33760,1199331.0980373994
33761,18942254.251662567
33762,18427193.232136693
33763,12768442.361855341
33764,16402639.374600362
33765,13477535.34965731
33766,8618623.002551707
33767,434039.0060369277
33768,47700111.53864317
33769,82868583.95039465
33770,15876888.550256185
33771,22009557.543882716
33772,9214453.307145268
33773,8500202.785855081
33774,1405853.813812701
33775,56887439.22487318
33776,50851631.05642643
33777,30824849.947914686
33778,37889995.2076482
33779,27803273.224042535
33780,15301558.732927967
33781,436510.121621368
33782,119236379.56543577
33783,203817871.44600344
33784,28278613.81336766
33785,37137602.352361076
33786,12421611.157194834
33787,10345585.314211011
33788,1225502.5389888503
33789,146483729.2041471
33790,117565458.80993724
33791,61049262.22306007
33792,69914990.59397708
33793,44754053.8724824
33794,20731396.54177385
33795,327961.09407031635
33796,255214659.94777805
33797,418996579.6623336
33798,41172096.84712167
33799,49801185.87145373
33800,12970402.756180977
33801,9521256.608186116
33802,791975.8066965941
33803,323327402.8071464
33804,227608731.97117996
33805,99133294.22171749
33806,102859502.0729332
33807,56092106.64673046
33808,21382037.467566248
33809,183515.3665760608
33810,215052.07091154662
33811,242994.40274350846
33812,130189.70717468369
33813,111441.00556525655
33814,114613.94031710975
33815,162751.4716128978
33816,73113.0692899421
33817,207981.81010778146
33818,212761.10770726882
33819,154692.8297498074
33820,164321.85019433007
33821,124010.36331058767
33822,151959.65263098778
33823,38957.5977151136
33824,961501.5488163707
33825,1085294.3987456216
33826,452891.1453654808
33827,351247.54304581846
33828,347663.4326793071
33829,531304.6059915923
33830,176589.07370949088
33831,921313.3391677972
33832,913678.817487789
33833,573126.4687375079
33834,592520.0267188214
33835,390049.63870412274
33836,491529.2976521781
33837,77055.6849815274
33838,3721384.3250450017
33839,4108561.1530192117
33840,1307377.1620713363
33841,896539.1532731975
33842,833851.4793739346
33843,1341619.7136808217
33844,324232.20726559876
33845,3536137.02836634
33846,3333887.569339695
33847,1766998.533414668
33848,1734928.773607916
33849,974955.7356017656
33850,1238605.887368044
33851,116431.10566148911
33852,12475378.662698857
33853,13188695.358740719
33854,3132556.4782300466
33855,1852164.6971250921
33856,1580352.7649806403
33857,2618255.581492506
33858,452123.42269437993
33859,11765987.352739193
33860,10340234.35161914
33861,4534638.063926766
33862,4123294.064461683
33863,1935572.7710885815
33864,2430042.78373263
33865,134258.65940181754
33866,36233454.43231135
33867,35901913.016864814
33868,6229209.667525016
33869,3093769.640240355
33870,2363972.1655582874
33871,3943256.128725245
33872,478048.1852454451
33873,33947615.129302904
33874,27261810.008172467
33875,9685724.835974995
33876,7946640.860278914
33877,3048727.9306225497
33878,3707517.828160395
33879,117952.6684193488
33880,91174960.33962221
33881,82860966.95661478
33882,10275796.985837584
33883,4171758.761216272
33884,2786146.8385442896
33885,4573570.840394725
33886,382405.63514104293
33887,84931201.59971225
33888,61084054.33570791
33889,17212253.53577803
33890,12401554.038143119
33891,3803731.844841442
33892,4391303.84713234
33893,78772.23159382406
33894,198727627.21289313
33895,162070266.30735552
33896,14052016.30341131
33897,4531733.915748016
33898,2581289.0869812993
33899,4074023.1359171825
33900,230747.73031607835
33901,184205390.48333406
33902,116264506.33999728
33903,25431695.822675772
33904,15641114.963368844
33905,3750924.8302771375
33906,4028495.205519164
33907,39870.42017993826
33908,215052.07091154662
33909,242994.40274350846
33910,130189.70717468369
33911,111441.00556525655
33912,114613.94031710975
33913,162751.4716128978
33914,73113.0692899421
33915,207981.81010778146
33916,212761.10770726882
33917,154692.8297498074
33918,164321.85019433007
33919,124010.36331058767
33920,151959.65263098778
33921,38957.5977151136
33922,961501.5488163707
33923,1085294.3987456216
33924,452891.1453654808
33925,351247.54304581846
33926,347663.4326793071
33927,531304.6059915923
33928,176589.07370949088
33929,921313.3391677972
33930,913678.817487789
33931,573126.4687375079
33932,592520.0267188214
33933,390049.63870412274
33934,491529.2976521781
33935,77055.6849815274
33936,3721384.3250450017
33937,4108561.1530192117
33938,1307377.1620713363
33939,896539.1532731975
33940,833851.4793739346
33941,1341619.7136808217
33942,324232.20726559876
33943,3536137.02836634
33944,3333887.569339695
33945,1766998.533414668
33946,1734928.773607916
33947,974955.7356017656
33948,1238605.887368044
33949,116431.10566148911
33950,12475378.662698857
33951,13188695.358740719
33952,3132556.4782300466
33953,1852164.6971250921
33954,1580352.7649806403
33955,2618255.581492506
33956,452123.42269437993
33957,11765987.352739193
33958,10340234.35161914
33959,4534638.063926766
33960,4123294.064461683
33961,1935572.7710885815
33962,2430042.78373263
33963,134258.65940181754
33964,36233454.43231135
33965,35901913.016864814
33966,6229209.667525016
33967,3093769.640240355
33968,2363972.1655582874
33969,3943256.128725245
33970,478048.1852454451
33971,33947615.129302904
33972,27261810.008172467
33973,9685724.835974995
33974,7946640.860278914
33975,3048727.9306225497
33976,3707517.828160395
33977,117952.6684193488
33978,91174960.33962221
33979,82860966.95661478
33980,10275796.985837584
33981,4171758.761216272
33982,2786146.8385442896
33983,4573570.840394725
33984,382405.63514104293
33985,84931201.59971225
33986,61084054.33570791
33987,17212253.53577803
33988,12401554.038143119
33989,3803731.844841442
33990,4391303.84713234
33991,78772.23159382406
33992,198727627.21289313
33993,162070266.30735552
33994,14052016.30341131
33995,4531733.915748016
33996,2581289.0869812993
33997,4074023.1359171825
33998,230747.73031607835
33999,184205390.48333406
34000,116264506.33999728
34001,25431695.822675772
34002,15641114.963368844
34003,3750924.8302771375
34004,4028495.205519164
34005,39870.42017993826
34006,215052.07091154662
34007,242994.40274350846
34008,130189.70717468369
34009,111441.00556525655
34010,114613.94031710975
34011,162751.4716128978
34012,73113.0692899421
34013,207981.81010778146
34014,212761.10770726882
34015,154692.8297498074
34016,164321.85019433007
34017,124010.36331058767
34018,151959.65263098778
34019,38957.5977151136
34020,961501.5488163707
34021,1085294.3987456216
34022,452891.1453654808
34023,351247.54304581846
34024,347663.4326793071
34025,531304.6059915923
34026,176589.07370949088
34027,921313.3391677972
34028,913678.817487789
34029,573126.4687375079
34030,592520.0267188214
34031,390049.63870412274
34032,491529.2976521781
34033,77055.6849815274
34034,3721384.3250450017
34035,4108561.1530192117
34036,1307377.1620713363
34037,896539.1532731975
34038,833851.4793739346
34039,1341619.7136808217
34040,324232.20726559876
34041,3536137.02836634
34042,3333887.569339695
34043,1766998.533414668
34044,1734928.773607916
34045,974955.7356017656
34046,1238605.887368044
34047,116431.10566148911
34048,12475378.662698857
34049,13188695.358740719
34050,3132556.4782300466
34051,1852164.6971250921
34052,1580352.7649806403
34053,2618255.581492506
34054,452123.42269437993
34055,11765987.352739193
34056,10340234.35161914
34057,4534638.063926766
34058,4123294.064461683
34059,1935572.7710885815
34060,2430042.78373263
34061,134258.65940181754
34062,36233454.43231135
34063,35901913.016864814
34064,6229209.667525016
34065,3093769.640240355
34066,2363972.1655582874
34067,3943256.128725245
34068,478048.1852454451
34069,33947615.129302904
34070,27261810.008172467
34071,9685724.835974995
34072,7946640.860278914
34073,3048727.9306225497
34074,3707517.828160395
34075,117952.6684193488
34076,91174960.33962221
34077,82860966.95661478
34078,10275796.985837584
34079,4171758.761216272
34080,2786146.8385442896
34081,4573570.840394725
34082,382405.63514104293
34083,84931201.59971225
34084,61084054.33570791
34085,17212253.53577803
34086,12401554.038143119
34087,3803731.844841442
34088,4391303.84713234
34089,78772.23159382406
34090,198727627.21289313
34091,162070266.30735552
34092,14052016.30341131
34093,4531733.915748016
34094,2581289.0869812993
34095,4074023.1359171825
34096,230747.73031607835
34097,184205390.48333406
34098,116264506.33999728
34099,25431695.822675772
34100,15641114.963368844
34101,3750924.8302771375
34102,4028495.205519164
34103,39870.42017993826
34104,220040.41739655036
34105,261373.959498597
34106,171465.78224599292
34107,99956.20230611094
34108,77725.20883111905
34109,142807.9014565698
34110,54617.11040803931
34111,257517.29732580498
34112,201164.1271842409
34113,195695.0171185012
34114,118585.85349724098
34115,88871.37319427259
34116,80552.63235854676
34117,35898.41530995248
34118,1013150.5108466469
34119,1225504.93927744
34120,669606.1344484445
34121,311424.98903269443
34122,212516.24339066359
34123,459538.1290932711
34124,122913.39532610399
34125,1252587.2860545705
34126,868536.7062048473
34127,803129.659723158
34128,393137.9195900196
34129,256562.11791213424
34130,216512.82100476854
34131,71014.26288985761
34132,4082454.9618893587
34133,4930073.244964504
34134,2196030.693253883
34135,795535.6488379117
34136,465363.82059073664
34137,1160715.7536779733
34138,213089.91316732758
34139,5338519.270658368
34140,3224981.637779856
34141,2775905.1562212827
34142,1071515.0207441228
34143,596123.6002692262
34144,459369.97800081683
34145,108799.32662583975
34146,14404431.123333046
34147,17024406.52580795
34148,6049825.293517909
34149,1665354.8120778506
34150,815623.4438779791
34151,2299419.4776738225
34152,284324.67593182373
34153,19947997.091721863
34154,10302642.25657695
34155,8082800.443413042
34156,2400013.0402049567
34157,1114188.7820539214
34158,768849.2753924491
34159,128969.34044971444
34160,44516011.887997806
34161,50468722.274920516
34162,13998666.006116878
34163,2853989.4067785447
34164,1142800.833534118
34165,3567706.736909271
34166,291522.9688942785
34167,65367974.77702224
34168,28319913.77061057
34169,19825810.64417797
34170,4413601.31438376
34171,1673386.354634033
34172,1013917.1371765453
34173,118093.53279436562
34174,120501423.27952422
34175,128421280.51223354
34176,27195244.408624288
34177,3997948.48326042
34178,1277868.380153713
34179,4326798.248809345
34180,229180.9610372426
34181,187859095.34827963
34182,66969942.81012252
34183,40950360.33632614
34184,6654645.2100913245
34185,2016320.955960907
34186,1051698.9600288777
34187,83343.9123057693
34188,285653362.0706647
34189,280376688.93767947
34190,44326745.65398659
34191,4568467.87895376
34192,1137720.247504706
34193,4090680.418814825
34194,137744.72085138588
34195,473391543.4132909
34196,136185419.24656683
34197,71182306.14109723
34198,8210477.704393416
34199,1945002.4340662744
34200,856052.5150543675
34201,45203.06657170777
34202,220040.41739655036
34203,261373.959498597
34204,171465.78224599292
34205,99956.20230611094
34206,77725.20883111905
34207,142807.9014565698
34208,54617.11040803931
34209,257517.29732580498
34210,201164.1271842409
34211,195695.0171185012
34212,118585.85349724098
34213,88871.37319427259
34214,80552.63235854676
34215,35898.41530995248
34216,1013150.5108466469
34217,1225504.93927744
34218,669606.1344484445
34219,311424.98903269443
34220,212516.24339066359
34221,459538.1290932711
34222,122913.39532610399
34223,1252587.2860545705
34224,868536.7062048473
34225,803129.659723158
34226,393137.9195900196
34227,256562.11791213424
34228,216512.82100476854
34229,71014.26288985761
34230,4082454.9618893587
34231,4930073.244964504
34232,2196030.693253883
34233,795535.6488379117
34234,465363.82059073664
34235,1160715.7536779733
34236,213089.91316732758
34237,5338519.270658368
34238,3224981.637779856
34239,2775905.1562212827
34240,1071515.0207441228
34241,596123.6002692262
34242,459369.97800081683
34243,108799.32662583975
34244,14404431.123333046
34245,17024406.52580795
34246,6049825.293517909
34247,1665354.8120778506
34248,815623.4438779791
34249,2299419.4776738225
34250,284324.67593182373
34251,19947997.091721863
34252,10302642.25657695
34253,8082800.443413042
34254,2400013.0402049567
34255,1114188.7820539214
34256,768849.2753924491
34257,128969.34044971444
34258,44516011.887997806
34259,50468722.274920516
34260,13998666.006116878
34261,2853989.4067785447
34262,1142800.833534118
34263,3567706.736909271
34264,291522.9688942785
34265,65367974.77702224
34266,28319913.77061057
34267,19825810.64417797
34268,4413601.31438376
34269,1673386.354634033
34270,1013917.1371765453
34271,118093.53279436562
34272,120501423.27952422
34273,128421280.51223354
34274,27195244.408624288
34275,3997948.48326042
34276,1277868.380153713
34277,4326798.248809345
34278,229180.9610372426
34279,187859095.34827963
34280,66969942.81012252
34281,40950360.33632614
34282,6654645.2100913245
34283,2016320.955960907
34284,1051698.9600288777
34285,83343.9123057693
34286,285653362.0706647
34287,280376688.93767947
34288,44326745.65398659
34289,4568467.87895376
34290,1137720.247504706
34291,4090680.418814825
34292,137744.72085138588
34293,473391543.4132909
34294,136185419.24656683
34295,71182306.14109723
34296,8210477.704393416
34297,1945002.4340662744
34298,856052.5150543675
34299,45203.06657170777
34300,220040.41739655036
34301,261373.959498597
34302,171465.78224599292
34303,99956.20230611094
34304,77725.20883111905
34305,142807.9014565698
34306,54617.11040803931
34307,257517.29732580498
34308,201164.1271842409
34309,195695.0171185012
34310,118585.85349724098
34311,88871.37319427259
34312,80552.63235854676
34313,35898.41530995248
34314,1013150.5108466469
34315,1225504.93927744
34316,669606.1344484445
34317,311424.98903269443
34318,212516.24339066359
34319,459538.1290932711
34320,122913.39532610399
34321,1252587.2860545705
34322,868536.7062048473
34323,803129.659723158
34324,393137.9195900196
34325,256562.11791213424
34326,216512.82100476854
34327,71014.26288985761
34328,4082454.9618893587
34329,4930073.244964504
34330,2196030.693253883
34331,795535.6488379117
34332,465363.82059073664
34333,1160715.7536779733
34334,213089.91316732758
34335,5338519.270658368
34336,3224981.637779856
34337,2775905.1562212827
34338,1071515.0207441228
34339,596123.6002692262
34340,459369.97800081683
34341,108799.32662583975
34342,14404431.123333046
34343,17024406.52580795
34344,6049825.293517909
34345,1665354.8120778506
34346,815623.4438779791
34347,2299419.4776738225
34348,284324.67593182373
34349,19947997.091721863
34350,10302642.25657695
34351,8082800.443413042
34352,2400013.0402049567
34353,1114188.7820539214
34354,768849.2753924491
34355,128969.34044971444
34356,44516011.887997806
34357,50468722.274920516
34358,13998666.006116878
34359,2853989.4067785447
34360,1142800.833534118
34361,3567706.736909271
34362,291522.9688942785
34363,65367974.77702224
34364,28319913.77061057
34365,19825810.64417797
34366,4413601.31438376
34367,1673386.354634033
34368,1013917.1371765453
34369,118093.53279436562
34370,120501423.27952422
34371,128421280.51223354
34372,27195244.408624288
34373,3997948.48326042
34374,1277868.380153713
34375,4326798.248809345
34376,229180.9610372426
34377,187859095.34827963
34378,66969942.81012252
34379,40950360.33632614
34380,6654645.2100913245
34381,2016320.955960907
34382,1051698.9600288777
34383,83343.9123057693
34384,285653362.0706647
34385,280376688.93767947
34386,44326745.65398659
34387,4568467.87895376
34388,1137720.247504706
34389,4090680.418814825
34390,137744.72085138588
34391,473391543.4132909
34392,136185419.24656683
34393,71182306.14109723
34394,8210477.704393416
34395,1945002.4340662744
34396,856052.5150543675
34397,45203.06657170777
34398,277464.3586539004
34399,425023.4250446561
34400,209169.9876509024
34401,157494.36517382396
34402,119950.38137879438
34403,153552.57698794437
34404,60155.83952970091
34405,301473.70959962154
34406,311422.39454090374
34407,360303.2393514988
34408,167688.62178088882
34409,150233.44714507807
34410,96164.27459692264
34411,41862.69801276018
34412,1410435.314117924
34413,2396374.6695439355
34414,890319.5016359108
34415,584785.2372848641
34416,388482.3317132144
34417,518397.8001802754
34418,143081.7453456641
34419,1579075.0159918393
34420,1590767.1339059256
34421,1853020.0974652697
34422,638837.1453506259
34423,530152.6682384834
34424,281131.7868842241
34425,89500.42311772844
34426,6343247.804959289
34427,11724359.32079103
34428,3214287.629476043
34429,1801810.4485999274
34430,1020290.2109179088
34431,1390217.1524175475
34432,265241.13479948224
34433,7326034.168806059
34434,7067909.747352739
34435,8116495.363462544
34436,2024683.3875291445
34437,1525397.569597043
34438,656953.5077344135
34439,150180.07755826187
34440,25255502.81325806
34441,49801863.80409299
34442,9845170.145713873
34443,4604730.575411324
34444,2171799.220193114
34445,2959226.0587592693
34446,382881.817471354
34447,30124788.756767318
34448,27328514.67870136
34449,30289037.505717315
34450,5336363.79389978
34451,3576858.945618364
34452,1226407.8341503264
34453,197600.80208969594
34454,89048688.91143231
34455,183701139.61185804
34456,25580739.382090155
34457,9751315.927981429
34458,3742690.445954717
34459,4992888.339120504
34460,429733.56754453765
34461,109827820.1006557
34462,91971864.87776382
34463,96301370.8972051
34464,11686346.512524473
34465,6828399.879211131
34466,1826921.3388945602
34467,203558.22219434116
34468,278074524.2950276
34469,588381098.1966735
34470,56360400.057044916
34471,17086475.80336656
34472,5213252.808948911
34473,6664160.859116801
34474,374208.14766401076
34475,355036030.7125333
34476,269380515.9323975
34477,260786347.6026274
34478,21235786.37213035
34479,10596765.853838509
34480,2168025.047926912
34481,163825.0382957437
34482,768950489.0410994
34483,1635881398.8648965
34484,105221662.30981323
34485,24723396.892323814
34486,5856503.471288449
34487,7018101.713587944
34488,252104.39569674616
34489,1017534854.6371161
34490,686443325.9970807
34491,601178022.1732128
34492,31959351.155285362
34493,13340311.306627631
34494,2045003.5789751352
34495,102717.80233208112
34496,277464.3586539004
34497,425023.4250446561
34498,209169.9876509024
34499,157494.36517382396
34500,119950.38137879438
34501,153552.57698794437
34502,60155.83952970091
34503,301473.70959962154
34504,311422.39454090374
34505,360303.2393514988
34506,167688.62178088882
34507,150233.44714507807
34508,96164.27459692264
34509,41862.69801276018
34510,1410435.314117924
34511,2396374.6695439355
34512,890319.5016359108
34513,584785.2372848641
34514,388482.3317132144
34515,518397.8001802754
34516,143081.7453456641
34517,1579075.0159918393
34518,1590767.1339059256
34519,1853020.0974652697
34520,638837.1453506259
34521,530152.6682384834
34522,281131.7868842241
34523,89500.42311772844
34524,6343247.804959289
34525,11724359.32079103
34526,3214287.629476043
34527,1801810.4485999274
34528,1020290.2109179088
34529,1390217.1524175475
34530,265241.13479948224
34531,7326034.168806059
34532,7067909.747352739
34533,8116495.363462544
34534,2024683.3875291445
34535,1525397.569597043
34536,656953.5077344135
34537,150180.07755826187
34538,25255502.81325806
34539,49801863.80409299
34540,9845170.145713873
34541,4604730.575411324
34542,2171799.220193114
34543,2959226.0587592693
34544,382881.817471354
34545,30124788.756767318
34546,27328514.67870136
34547,30289037.505717315
34548,5336363.79389978
34549,3576858.945618364
34550,1226407.8341503264
34551,197600.80208969594
34552,89048688.91143231
34553,183701139.61185804
34554,25580739.382090155
34555,9751315.927981429
34556,3742690.445954717
34557,4992888.339120504
34558,429733.56754453765
34559,109827820.1006557
34560,91971864.87776382
34561,96301370.8972051
34562,11686346.512524473
34563,6828399.879211131
34564,1826921.3388945602
34565,203558.22219434116
34566,278074524.2950276
34567,588381098.1966735
34568,56360400.057044916
34569,17086475.80336656
34570,5213252.808948911
34571,6664160.859116801
34572,374208.14766401076
34573,355036030.7125333
34574,269380515.9323975
34575,260786347.6026274
34576,21235786.37213035
34577,10596765.853838509
34578,2168025.047926912
34579,163825.0382957437
34580,768950489.0410994
34581,1635881398.8648965
34582,105221662.30981323
34583,24723396.892323814
34584,5856503.471288449
34585,7018101.713587944
34586,252104.39569674616
34587,1017534854.6371161
34588,686443325.9970807
34589,601178022.1732128
34590,31959351.155285362
34591,13340311.306627631
34592,2045003.5789751352
34593,102717.80233208112
34594,277464.3586539004
34595,425023.4250446561
34596,209169.9876509024
34597,157494.36517382396
34598,119950.38137879438
34599,153552.57698794437
34600,60155.83952970091
34601,301473.70959962154
34602,311422.39454090374
34603,360303.2393514988
34604,167688.62178088882
34605,150233.44714507807
34606,96164.27459692264
34607,41862.69801276018
34608,1410435.314117924
34609,2396374.6695439355
34610,890319.5016359108
34611,584785.2372848641
34612,388482.3317132144
34613,518397.8001802754
34614,143081.7453456641
34615,1579075.0159918393
34616,1590767.1339059256
34617,1853020.0974652697
34618,638837.1453506259
34619,530152.6682384834
34620,281131.7868842241
34621,89500.42311772844
34622,6343247.804959289
34623,11724359.32079103
34624,3214287.629476043
34625,1801810.4485999274
34626,1020290.2109179088
34627,1390217.1524175475
34628,265241.13479948224
34629,7326034.168806059
34630,7067909.747352739
34631,8116495.363462544
34632,2024683.3875291445
34633,1525397.569597043
34634,656953.5077344135
34635,150180.07755826187
34636,25255502.81325806
34637,49801863.80409299
34638,9845170.145713873
34639,4604730.575411324
34640,2171799.220193114
34641,2959226.0587592693
34642,382881.817471354
34643,30124788.756767318
34644,27328514.67870136
34645,30289037.505717315
34646,5336363.79389978
34647,3576858.945618364
34648,1226407.8341503264
34649,197600.80208969594
34650,89048688.91143231
34651,183701139.61185804
34652,25580739.382090155
34653,9751315.927981429
34654,3742690.445954717
34655,4992888.339120504
34656,429733.56754453765
34657,109827820.1006557
34658,91971864.87776382
34659,96301370.8972051
34660,11686346.512524473
34661,6828399.879211131
34662,1826921.3388945602
34663,203558.22219434116
34664,278074524.2950276
34665,588381098.1966735
34666,56360400.057044916
34667,17086475.80336656
34668,5213252.808948911
34669,6664160.859116801
34670,374208.14766401076
34671,355036030.7125333
34672,269380515.9323975
34673,260786347.6026274
34674,21235786.37213035
34675,10596765.853838509
34676,2168025.047926912
34677,163825.0382957437
34678,768950489.0410994
34679,1635881398.8648965
34680,105221662.30981323
34681,24723396.892323814
34682,5856503.471288449
34683,7018101.713587944
34684,252104.39569674616
34685,1017534854.6371161
34686,686443325.9970807
34687,601178022.1732128
34688,31959351.155285362
34689,13340311.306627631
34690,2045003.5789751352
34691,102717.80233208112
34692,148547.8023972028
34693,221251.6384793201
34694,165271.0002846
34695,130289.657156564
34696,124188.0372218101
34697,160180.85364052834
34698,67739.42561620005
34699,161588.2831484967
34700,171193.87274433725
34701,299490.84226649464
34702,133376.62390314313
34703,115665.57249058176
34704,79044.16604649732
34705,47656.509646930695
34706,624778.7635021404
34707,1025286.5006352294
34708,666719.069073939
34709,466224.41703590297
34710,419940.02773089916
34711,566419.2301859327
34712,172996.0737694108
34713,700900.6404552306
34714,731431.200862101
34715,1486106.85518692
34716,483584.8205289417
34717,386070.22773662943
34718,223743.44384918356
34719,110058.52174541203
34720,2346844.9554971666
34721,4167417.5745585635
34722,2310040.81862027
34723,1402819.8433403338
34724,1169926.7151980356
34725,1617017.0126790686
34726,349842.65410634456
34727,2718990.115751373
34728,2746752.739891393
34729,6362714.866465382
34730,1478445.1864970468
34731,1067398.46209702
34732,514717.2807432099
34733,202933.04426809857
34734,7878037.389721841
34735,14865769.594335867
34736,6876378.204584062
34737,3547786.0262347595
34738,2683962.4255947173
34739,3724179.6019723564
34740,559757.7734984652
34741,9439382.847327793
34742,9070806.18007487
34743,23514769.517026365
34744,3810154.581139603
34745,2443343.1231663376
34746,961824.9057236795
34747,298510.91120460595
34748,23641411.84873876
34749,46548017.51272016
34750,17584997.416628808
34751,7534784.914477241
34752,5065142.163801289
34753,6910680.433558822
34754,707617.8389608326
34755,29336870.82428939
34756,26347111.57458368
34757,75019873.35933226
34758,8270556.4158811085
34759,4626107.518012754
34760,1458378.4974121437
34761,349814.6133744211
34762,63429457.67791022
34763,127934358.17248161
34764,38620368.63625061
34765,13419570.972173765
34766,7851046.224915782
34767,10312513.034561055
34768,705309.1545013363
34769,81632343.77753218
34770,67304981.23020178
34771,206564980.83963376
34772,15101541.531058041
34773,7233968.614385078
34774,1791433.825583078
34775,325925.80634332733
34776,152131290.16548374
34777,308546203.3847571
34778,72796844.36086401
34779,20004565.59666224
34780,9973868.43670748
34781,12344260.578580298
34782,552793.9754234002
34783,203348373.22132078
34784,151165453.20868677
34785,490655523.15374446
34786,23153499.79703665
34787,9323711.308950962
34788,1778907.3162688632
34789,240800.0909343436
34790,148547.8023972028
34791,221251.6384793201
34792,165271.0002846
34793,130289.657156564
34794,124188.0372218101
34795,160180.85364052834
34796,67739.42561620005
34797,161588.2831484967
34798,171193.87274433725
34799,299490.84226649464
34800,133376.62390314313
34801,115665.57249058176
34802,79044.16604649732
34803,47656.509646930695
34804,624778.7635021404
34805,1025286.5006352294
34806,666719.069073939
34807,466224.41703590297
34808,419940.02773089916
34809,566419.2301859327
34810,172996.0737694108
34811,700900.6404552306
34812,731431.200862101
34813,1486106.85518692
34814,483584.8205289417
34815,386070.22773662943
34816,223743.44384918356
34817,110058.52174541203
34818,2346844.9554971666
34819,4167417.5745585635
34820,2310040.81862027
34821,1402819.8433403338
34822,1169926.7151980356
34823,1617017.0126790686
34824,349842.65410634456
34825,2718990.115751373
34826,2746752.739891393
34827,6362714.866465382
34828,1478445.1864970468
34829,1067398.46209702
34830,514717.2807432099
34831,202933.04426809857
34832,7878037.389721841
34833,14865769.594335867
34834,6876378.204584062
34835,3547786.0262347595
34836,2683962.4255947173
34837,3724179.6019723564
34838,559757.7734984652
34839,9439382.847327793
34840,9070806.18007487
34841,23514769.517026365
34842,3810154.581139603
34843,2443343.1231663376
34844,961824.9057236795
34845,298510.91120460595
34846,23641411.84873876
34847,46548017.51272016
34848,17584997.416628808
34849,7534784.914477241
34850,5065142.163801289
34851,6910680.433558822
34852,707617.8389608326
34853,29336870.82428939
34854,26347111.57458368
34855,75019873.35933226
34856,8270556.4158811085
34857,4626107.518012754
34858,1458378.4974121437
34859,349814.6133744211
34860,63429457.67791022
34861,127934358.17248161
34862,38620368.63625061
34863,13419570.972173765
34864,7851046.224915782
34865,10312513.034561055
34866,705309.1545013363
34867,81632343.77753218
34868,67304981.23020178
34869,206564980.83963376
34870,15101541.531058041
34871,7233968.614385078
34872,1791433.825583078
34873,325925.80634332733
34874,152131290.16548374
34875,308546203.3847571
34876,72796844.36086401
34877,20004565.59666224
34878,9973868.43670748
34879,12344260.578580298
34880,552793.9754234002
34881,203348373.22132078
34882,151165453.20868677
