Prob,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,SL,TP,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
0.5838,2014-06-13 06:43:00,2014-06-13 06:44:00,1.35614,1.35615,165654.32838418527,1.656543,3745.8308915326693,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5341,2014-06-13 07:17:00,2014-06-13 07:19:00,1.35323,1.35317,166084.0016050192,-9.96504,3735.8658514363765,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.518,2014-06-13 10:26:00,2014-06-13 10:27:00,1.35343,1.35332,165617.69067198347,-18.217946,3717.647905462486,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5171,2014-06-13 11:59:00,2014-06-13 12:01:00,1.35212,1.35234,164969.7322188483,36.293341,3753.9412465506507,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5853,2014-06-13 16:02:00,2014-06-13 16:03:00,1.35364,1.35366,166393.18784391644,3.327864,3757.269110307551,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6166,2014-06-13 16:38:00,2014-06-13 16:39:00,1.35359,1.35351,166546.84699093006,-13.323748,3743.945362548263,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5188,2014-06-13 16:40:00,2014-06-13 16:41:00,1.35353,1.35358,165963.6075690201,8.29818,3752.2435429267316,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5257,2014-06-15 18:02:00,2014-06-15 18:03:00,1.35362,1.35359,166320.3946274463,-4.989612,3747.2539310879124,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5302,2014-06-15 18:04:00,2014-06-15 18:09:00,1.35361,1.35351,166100.45424108475,-16.610045,3730.6438856638056,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5289,2014-06-15 18:17:00,2014-06-15 18:19:00,1.35347,1.3535,165381.3037155078,4.961439,3735.6053247752666,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.511,2014-06-15 18:21:00,2014-06-15 18:23:00,1.35346,1.35349,165602.4703253262,4.968074,3740.573398885022,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5947,2014-06-15 18:32:00,2014-06-15 18:33:00,1.35341,1.35334,165828.83526285554,-11.608018,3728.9653804166196,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5723,2014-06-15 18:37:00,2014-06-15 18:41:00,1.35336,1.35331,165320.33075086982,-8.266017,3720.6993638790955,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5841,2014-06-15 18:43:00,2014-06-15 18:44:00,1.35313,1.35314,164981.9025760612,1.649819,3722.3491829048667,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5701,2014-06-15 18:46:00,2014-06-15 18:47:00,1.35319,1.35314,165047.73976625013,-8.252387,3714.0967959165732,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5994,2014-06-15 18:49:00,2014-06-15 18:53:00,1.35314,1.35319,164687.91681200347,8.234396,3722.331191757154,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6205,2014-06-16 00:24:00,2014-06-16 00:26:00,1.35397,1.35392,164951.86119738937,-8.247593,3714.083598697304,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.521,2014-06-16 01:38:00,2014-06-16 01:41:00,1.354,1.35401,164582.7296320814,1.645827,3715.729425993599,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5236,2014-06-16 03:02:00,2014-06-16 03:03:00,1.35346,1.35344,164721.35531128806,-3.294427,3712.4349988873514,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5269,2014-06-16 03:09:00,2014-06-16 03:11:00,1.35263,1.35252,164676.29723815163,-18.114393,3694.3206061911455,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5887,2014-06-16 04:25:00,2014-06-16 04:27:00,1.35206,1.35213,163941.86380150932,11.47593,3705.7965366572535,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5192,2014-06-16 10:50:00,2014-06-16 10:51:00,1.35598,1.35599,163975.7166030732,1.639757,3707.436293823295,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.658,2014-06-16 19:27:00,2014-06-16 19:28:00,1.35713,1.35714,163909.26265678136,1.639093,3709.0753864498733,Signal Exit,0.006,0.03,0.006,0.02,35,55,1.75,0.6
0.6196,2014-06-16 19:29:00,2014-06-16 19:36:00,1.35713,1.35721,163981.72849100118,13.118538,3722.1939247291666,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5307,2014-06-16 19:42:00,2014-06-16 19:46:00,1.35709,1.35718,164566.56189622649,14.810991,3737.004915299851,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5172,2014-06-16 20:58:00,2014-06-16 21:00:00,1.35754,1.35763,165166.62118095308,14.864996,3751.869911206124,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5686,2014-06-16 21:12:00,2014-06-16 21:15:00,1.35749,1.35751,165829.7259444765,3.316595,3755.1865057249984,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5245,2014-06-16 21:17:00,2014-06-16 21:19:00,1.35748,1.3575,165977.53951697255,3.319551,3758.5060565153226,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.504,2014-06-16 21:23:00,2014-06-16 21:25:00,1.35738,1.35735,166136.50075212494,-4.984095,3753.5219614927632,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5509,2014-06-16 21:33:00,2014-06-16 21:34:00,1.35722,1.35719,165935.74931813986,-4.978072,3748.5438890131863,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6096,2014-06-16 21:38:00,2014-06-16 21:39:00,1.3572,1.35729,165718.12064602945,14.914631,3763.458519871353,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5186,2014-06-16 21:43:00,2014-06-16 21:44:00,1.35713,1.35711,166386.05822012716,-3.327721,3760.130798706966,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5195,2014-06-16 21:52:00,2014-06-16 21:54:00,1.35699,1.35678,166256.08731266842,-34.913778,3725.2170203713354,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5884,2014-06-16 21:56:00,2014-06-16 21:57:00,1.35663,1.35662,164756.06556119217,-1.647561,3723.5694597157126,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.582,2014-06-16 22:00:00,2014-06-16 22:01:00,1.35593,1.35611,164768.21634077182,29.658279,3753.2277386570263,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5722,2014-06-16 22:25:00,2014-06-16 22:30:00,1.35619,1.35619,166048.75741556977,0.0,3753.2277386570263,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5115,2014-06-16 22:33:00,2014-06-16 22:37:00,1.35608,1.3563,166062.22665286827,36.53369,3789.7614285206755,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5638,2014-06-16 23:52:00,2014-06-16 23:55:00,1.35625,1.35633,167657.64845068427,13.412612,3803.1740403967437,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5153,2014-06-16 23:59:00,2014-06-17 00:00:00,1.35614,1.35605,168264.66472768638,-15.14382,3788.0302205712646,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5764,2014-06-17 00:56:00,2014-06-17 01:01:00,1.35563,1.35593,167657.70397105103,50.297311,3838.3275317626117,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5151,2014-06-17 01:28:00,2014-06-17 01:29:00,1.35573,1.35573,169871.32534188713,0.0,3838.3275317626117,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5983,2014-06-17 01:31:00,2014-06-17 01:37:00,1.35573,1.356,169871.32534188713,45.865258,3884.19278960492,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5417,2014-06-17 03:43:00,2014-06-17 03:45:00,1.35546,1.35546,171935.40744566065,0.0,3884.19278960492,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5241,2014-06-17 05:43:00,2014-06-17 05:44:00,1.35593,1.35583,171875.81023820932,-17.187581,3867.005208581101,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5047,2014-06-17 08:50:00,2014-06-17 08:54:00,1.35368,1.35417,171399.6753404542,83.985841,3950.9910494979413,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5078,2014-06-17 10:04:00,2014-06-17 10:06:00,1.35396,1.35408,175086.0165513578,21.010322,3972.001371484086,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6226,2014-06-17 10:38:00,2014-06-17 10:41:00,1.35393,1.35379,176020.97766431436,-24.642937,3947.358434611077,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5502,2014-06-17 11:56:00,2014-06-17 12:00:00,1.3541,1.35413,174906.9537527986,5.247209,3952.6056432236564,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6445,2014-06-17 13:50:00,2014-06-17 13:52:00,1.35398,1.35381,175154.9790937971,-29.776346,3922.82929677771,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5489,2014-06-17 13:53:00,2014-06-17 13:57:00,1.35388,1.35392,173848.31580838969,6.953933,3929.7832294100526,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5903,2014-06-17 13:58:00,2014-06-17 14:03:00,1.3539,1.35404,174153.9210906294,24.381549,3954.1647783627072,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5835,2014-06-17 16:00:00,2014-06-17 16:02:00,1.35415,1.35419,175202.07266681123,7.008083,3961.172861269387,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5298,2014-06-17 19:37:00,2014-06-17 19:38:00,1.35451,1.3545,175465.94094998427,-1.754659,3959.4182018598754,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5331,2014-06-17 20:57:00,2014-06-17 21:00:00,1.35461,1.35469,175375.2682407427,14.030021,3973.4482233191097,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5858,2014-06-17 23:02:00,2014-06-17 23:03:00,1.35457,1.3546,176001.89979044755,5.280057,3978.7282803128187,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6226,2014-06-17 23:46:00,2014-06-17 23:47:00,1.35448,1.35439,176247.487462915,-15.862274,3962.8660064411697,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5261,2014-06-17 23:48:00,2014-06-17 23:50:00,1.35443,1.35446,175551.30969224704,5.266539,3968.1325457319326,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5177,2014-06-17 23:51:00,2014-06-17 23:52:00,1.35439,1.3544,175789.80407705015,1.757898,3969.8904437727147,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5261,2014-06-17 23:54:00,2014-06-17 23:58:00,1.35439,1.35447,175867.6796390721,14.069414,3983.9598581438545,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5214,2014-06-18 00:28:00,2014-06-18 00:30:00,1.35438,1.35444,176492.26324121095,10.589536,3994.5493939383573,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.536,2014-06-18 00:53:00,2014-06-18 00:55:00,1.35431,1.35431,176970.53380415225,0.0,3994.5493939383573,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5372,2014-06-18 00:57:00,2014-06-18 01:04:00,1.35428,1.35426,176974.45405403717,-3.539489,3991.0099048572924,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6212,2014-06-18 01:47:00,2014-06-18 01:49:00,1.3545,1.35448,176788.9215883629,-3.535778,3987.474126425502,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5256,2014-06-18 01:51:00,2014-06-18 01:52:00,1.35439,1.35438,176646.64357055954,-1.766466,3985.707659989785,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5712,2014-06-18 01:53:00,2014-06-18 01:54:00,1.35439,1.35437,176568.38842533322,-3.531368,3982.1762922212943,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6394,2014-06-18 01:55:00,2014-06-18 01:57:00,1.35437,1.3544,176414.55254714563,5.292437,3987.468728797704,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.513,2014-06-18 01:58:00,2014-06-18 02:00:00,1.3544,1.35426,176645.10021253856,-24.730314,3962.7384147679436,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6005,2014-06-18 02:03:00,2014-06-18 02:04:00,1.35417,1.35417,175579.36218205735,0.0,3962.7384147679436,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6233,2014-06-18 02:15:00,2014-06-18 02:23:00,1.35414,1.35437,175583.25201683477,40.384148,4003.1225627318463,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5788,2014-06-18 11:38:00,2014-06-18 11:40:00,1.35674,1.35678,177032.70616618567,7.081308,4010.2038709785006,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6005,2014-06-18 11:49:00,2014-06-18 11:52:00,1.35666,1.35668,177356.3252832029,3.547127,4013.750997484188,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5971,2014-06-18 14:02:00,2014-06-18 14:03:00,1.35571,1.35605,177637.59199906414,60.396781,4074.147778763871,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5168,2014-06-18 17:23:00,2014-06-18 17:25:00,1.35873,1.35875,179909.8177900188,3.598196,4077.7459751196548,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5197,2014-06-18 18:03:00,2014-06-18 18:08:00,1.35858,1.35887,180088.59140218413,52.225692,4129.97166662631,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.603,2014-06-18 20:46:00,2014-06-18 20:52:00,1.35874,1.35876,182373.59612404037,3.647472,4133.619138548775,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5728,2014-06-18 21:33:00,2014-06-18 21:43:00,1.35862,1.35859,182550.7855860553,-5.476524,4128.142614981198,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5117,2014-06-18 23:53:00,2014-06-18 23:56:00,1.35894,1.35894,182265.9991602807,0.0,4128.142614981198,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.536,2014-06-18 23:59:00,2014-06-19 00:02:00,1.35895,1.35894,182264.65793360453,-1.822647,4126.31996840185,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5204,2014-06-19 00:06:00,2014-06-19 00:14:00,1.35893,1.35903,182186.8662139411,18.218687,4144.538655023242,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6031,2014-06-19 00:43:00,2014-06-19 00:44:00,1.35879,1.3589,183010.1187831781,20.131113,4164.669768089402,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6015,2014-06-19 01:47:00,2014-06-19 01:48:00,1.35907,1.35894,183861.15953215372,-23.901951,4140.767817350229,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5968,2014-06-19 01:50:00,2014-06-19 01:52:00,1.35884,1.35884,182836.88222381865,0.0,4140.767817350229,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5098,2014-06-19 03:42:00,2014-06-19 03:43:00,1.3613,1.36138,182506.47839639592,14.600518,4155.368335621955,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.545,2014-06-19 06:22:00,2014-06-19 06:28:00,1.36288,1.36284,182937.67619843074,-7.317507,4148.050828574011,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5224,2014-06-19 06:30:00,2014-06-19 06:31:00,1.36284,1.36284,182620.88705529674,0.0,4148.050828574011,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5364,2014-06-19 07:57:00,2014-06-19 08:02:00,1.3617,1.36181,182773.77521806612,20.105115,4168.155943848008,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5118,2014-06-19 11:09:00,2014-06-19 11:11:00,1.36219,1.36201,183593.59313376286,-33.046847,4135.109097083918,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5344,2014-06-19 12:34:00,2014-06-19 12:35:00,1.36132,1.36127,182254.38972837766,-9.112719,4125.996377597479,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5842,2014-06-19 12:39:00,2014-06-19 12:43:00,1.36125,1.36136,181862.09928804316,20.004831,4146.001208519134,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5279,2014-06-19 13:32:00,2014-06-19 13:33:00,1.36114,1.36102,182758.6232945531,-21.931035,4124.070173723765,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.501,2014-06-19 13:39:00,2014-06-19 13:40:00,1.36043,1.3603,181886.76405506046,-23.645279,4100.424894396614,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5171,2014-06-19 15:10:00,2014-06-19 15:13:00,1.36035,1.36027,180854.55483059277,-14.468364,4085.956530010192,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5176,2014-06-19 15:30:00,2014-06-19 15:33:00,1.3602,1.36014,180236.28275298595,-10.814177,4075.142353044982,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5149,2014-06-19 23:00:00,2014-06-19 23:02:00,1.36148,1.36167,179590.25559148786,34.122149,4109.264501607349,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5257,2014-06-20 02:02:00,2014-06-20 02:03:00,1.36251,1.36249,180957.10864246203,-3.619142,4105.645359434477,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5886,2014-06-20 02:04:00,2014-06-20 02:05:00,1.36248,1.36236,180801.71567000516,-21.696206,4083.9491535540947,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5161,2014-06-20 02:13:00,2014-06-20 02:14:00,1.36218,1.3622,179885.88087715697,3.597718,4087.546871171661,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5172,2014-06-20 02:38:00,2014-06-20 02:39:00,1.36197,1.36197,180072.11045052364,0.0,4087.546871171661,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5221,2014-06-20 02:47:00,2014-06-20 02:49:00,1.36179,1.36176,180095.91219666737,-5.402877,4082.1439938057656,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5918,2014-06-20 03:36:00,2014-06-20 03:40:00,1.3606,1.36073,180015.16950488454,23.401972,4105.545965841394,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5041,2014-06-20 05:59:00,2014-06-20 06:04:00,1.36021,1.3598,181099.0640786964,-74.250616,4031.2953495691245,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5041,2014-06-20 06:52:00,2014-06-20 06:56:00,1.3599,1.35947,177864.3436827321,-76.481668,3954.8136817855225,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5704,2014-06-20 06:57:00,2014-06-20 06:58:00,1.3595,1.35932,174541.24377133604,-31.417424,3923.396257906709,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6188,2014-06-20 07:16:00,2014-06-20 07:21:00,1.35846,1.35857,173287.23368697093,19.061596,3942.457853612285,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.535,2014-06-20 07:42:00,2014-06-20 07:45:00,1.3585,1.35885,174124.01267334344,60.943404,4003.401258047929,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5837,2014-06-20 08:22:00,2014-06-20 08:23:00,1.35813,1.358,176863.83150572897,-22.992298,3980.4089599521903,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5526,2014-06-22 17:00:00,2014-06-22 17:02:00,1.3595,1.35928,175670.86252087634,-38.64759,3941.7613701976175,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5894,2014-06-22 17:19:00,2014-06-22 17:22:00,1.35934,1.35932,173985.6711432438,-3.479713,3938.2816567747686,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6391,2014-06-22 17:23:00,2014-06-22 17:26:00,1.35931,1.35912,173835.91631525266,-33.028824,3905.2528326748857,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5675,2014-06-22 17:30:00,2014-06-22 17:33:00,1.35918,1.35937,172394.5098960352,32.754957,3938.007789555117,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5365,2014-06-22 19:52:00,2014-06-22 19:54:00,1.35918,1.35914,173840.45334194662,-6.953618,3931.0541714214323,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5117,2014-06-22 19:55:00,2014-06-22 19:56:00,1.35914,1.35913,173538.59814683252,-1.735386,3929.3187854399525,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5192,2014-06-22 19:58:00,2014-06-22 19:59:00,1.35906,1.35903,173472.19926007473,-5.204166,3924.1146194621547,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5893,2014-06-22 20:01:00,2014-06-22 20:04:00,1.35895,1.35894,173256.46798464202,-1.732565,3922.382054782297,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.636,2014-06-22 20:06:00,2014-06-22 20:08:00,1.35886,1.35895,173191.44230232536,15.58723,3937.9692845895315,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.513,2014-06-22 20:11:00,2014-06-22 20:13:00,1.35884,1.35863,173882.25035719576,-36.515273,3901.454012014513,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5106,2014-06-22 20:14:00,2014-06-22 20:21:00,1.35864,1.35885,172295.266384672,36.182006,3937.6360179552635,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5797,2014-06-23 02:38:00,2014-06-23 02:39:00,1.36055,1.36055,173649.010383533,0.0,3937.6360179552635,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5569,2014-06-23 02:40:00,2014-06-23 02:43:00,1.36054,1.36073,173650.2867077159,32.993554,3970.6295724297142,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5358,2014-06-23 03:00:00,2014-06-23 03:01:00,1.36033,1.35997,175132.33873088355,-63.047642,3907.581930486572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5246,2014-06-23 04:29:00,2014-06-23 04:32:00,1.35829,1.35841,172610.3525971584,20.713242,3928.2951727982136,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6009,2014-06-23 04:49:00,2014-06-23 04:53:00,1.35792,1.3581,173572.60395891717,31.243069,3959.5382415108306,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5197,2014-06-23 05:53:00,2014-06-23 05:54:00,1.3578,1.35764,174968.5480119678,-27.994968,3931.5432738289264,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5262,2014-06-23 05:56:00,2014-06-23 06:01:00,1.35735,1.35761,173789.0716688662,45.185159,3976.728432462819,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5232,2014-06-23 09:47:00,2014-06-23 09:49:00,1.35871,1.35856,175610.47313096182,-26.341571,3950.386861493158,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5272,2014-06-23 09:51:00,2014-06-23 09:56:00,1.35831,1.35875,174498.61348999085,76.77939,4027.166251428753,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5267,2014-06-23 16:01:00,2014-06-23 16:04:00,1.36007,1.36015,177659.95506534603,14.212796,4041.379047833995,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5682,2014-06-23 18:40:00,2014-06-23 18:41:00,1.36006,1.36006,178288.26880434662,0.0,4041.379047833995,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5971,2014-06-23 18:42:00,2014-06-23 18:44:00,1.36007,1.36006,178286.95792866522,-1.78287,4039.5961782547365,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5709,2014-06-23 18:45:00,2014-06-23 18:48:00,1.36007,1.36008,178208.3059660784,1.782083,4041.378261314409,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6441,2014-06-23 19:36:00,2014-06-23 19:46:00,1.35998,1.36002,178298.72180389753,7.131949,4048.510210186572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5364,2014-06-23 19:55:00,2014-06-23 19:57:00,1.35996,1.35992,178615.9979787599,-7.14464,4041.365570267414,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5964,2014-06-23 19:58:00,2014-06-23 19:59:00,1.35993,1.35994,178304.7173134241,1.783047,4043.1486174405204,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6243,2014-06-23 21:09:00,2014-06-23 21:10:00,1.35985,1.35984,178393.87950614493,-1.783939,4041.3646786454474,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5265,2014-06-23 21:12:00,2014-06-23 21:14:00,1.35982,1.35983,178319.10158603848,1.783191,4043.1478696613194,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6265,2014-06-23 21:15:00,2014-06-23 21:17:00,1.35982,1.35983,178397.78219152472,1.783978,4044.931847483246,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5768,2014-06-23 22:19:00,2014-06-23 22:20:00,1.35946,1.35944,178523.76005840168,-3.570475,4041.3613722820946,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6008,2014-06-23 22:21:00,2014-06-23 22:25:00,1.35945,1.35953,178367.48857032304,14.269399,4055.630771367695,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5659,2014-06-23 22:34:00,2014-06-23 22:36:00,1.35942,1.35941,179001.22573013615,-1.790012,4053.840759110382,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6157,2014-06-23 22:40:00,2014-06-23 22:42:00,1.35935,1.35934,178931.43454343834,-1.789314,4052.0514447649357,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6859,2014-06-23 22:43:00,2014-06-23 22:47:00,1.35933,1.35933,178855.08793736337,0.0,4052.0514447649357,Signal Exit,0.006,0.03,0.006,0.02,35,55,1.75,0.6
0.6176,2014-06-23 22:48:00,2014-06-23 22:49:00,1.35932,1.35926,178856.40370618846,-10.731384,4041.3200605425336,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
