combination_index,mean_final_cash,var_final_cash,mean_drawdown,var_drawdown,mean_rank,consistency_score
4067,4442.703543335623,33626155.34512114,-307.79765264111984,31887.945115526378,3472.9166666666665,-16849834.0640028
4747,4442.703543335623,33626155.34512114,-307.79765264111984,31887.945115526378,3473.9166666666665,-16849844.0640028
5227,4442.703543335623,33626155.34512114,-307.79765264111984,31887.945115526378,3474.9166666666665,-16849854.0640028
5707,4442.703543335623,33626155.34512114,-307.79765264111984,31887.945115526378,3475.9166666666665,-16849864.0640028
3587,4441.278872744231,33638864.01110409,-307.79765264111984,31887.945115526378,3480.0,-16856260.654998202
730,4355.797296829612,33598254.68004208,-472.86521524328504,87185.55695643596,4560.5,-16857955.51368007
3357,2237.038116064642,33580333.27817545,-914.2611786641734,14230.25674760422,9664.666666666666,-16887696.597341448
2877,2237.038042715441,33580333.63617838,-914.2612337892743,14230.267059311887,9665.75,-16887707.611828476
2197,2237.0380184313276,33580333.75470435,-914.2612520398371,14230.270473280298,9665.916666666666,-16887709.33847068
1717,2237.0379889249357,33580333.898719266,-914.2612742151683,14230.274621430563,9666.166666666666,-16887711.91134393
250,4341.445195224689,33702619.14256193,-472.86521524328504,87185.55695643596,4591.583333333333,-16910462.93037493
11300,4437.194488569833,33722615.83327332,-513.4670042061574,91341.6343259254,4569.333333333333,-16920986.42244787
9660,4437.205889972204,33723471.6229906,-514.9993703974789,92740.66079031384,4580.0,-16921801.23757451
11570,4338.038550390001,33728117.28242277,-472.86521524328504,87185.55695643596,4605.25,-16923352.073616855
10620,4436.038757822025,33733596.92639648,-514.4893554437857,92264.35210729865,4581.25,-16926782.14166851
10140,4435.567972575009,33738079.247660145,-514.9058087404176,92647.41019845832,4585.75,-16929145.50963981
8890,4328.476313318251,33800471.3602738,-472.5508258663367,86914.25182301021,4635.5,-16959786.819435943
4428,4200.324935557919,33814261.93557505,-577.3134314042325,47559.49818234571,5140.0,-16964015.736517858
6436,2332.29937545563,33773663.97724548,-892.6168113028658,30742.7504694892,9173.333333333334,-16982649.357717905
268,4194.806472082629,33858474.09783599,-581.563897087369,47294.555471864274,5160.5,-16986280.62270941
748,4194.806472082629,33858474.09783599,-581.563897087369,47294.555471864274,5161.5,-16986290.62270941
8908,4194.806472082629,33858474.09783599,-581.563897087369,47294.555471864274,5163.333333333333,-16986308.95604274
11588,4194.806472082629,33858474.09783599,-581.563897087369,47294.555471864274,5164.333333333333,-16986318.95604274
2296,3430.3487426904303,33885317.90258691,-398.0708730205111,74097.95937547048,5427.75,-17008445.115687765
4410,4308.034064434897,33911242.289319776,-473.75624010127837,87967.36350016527,4723.416666666667,-17016282.876834184
5573,3429.2343789768297,34129836.55392416,-689.007478946338,56937.56681720205,6552.166666666667,-17138604.924856894
5093,3428.791385221102,34133128.21417728,-689.371937904729,57169.42765851593,6568.166666666667,-17140457.679483164
4613,3428.6447209040066,34134219.03956172,-689.492601285534,57246.89350801099,6573.75,-17141074.60154194
3933,3428.4265630564605,34135842.02585625,-689.6858414344027,57371.60604210733,6580.166666666667,-17141975.479992587
1234,3759.1923600780865,34218227.62638531,-613.4463130613759,100814.28616040415,6042.833333333333,-17186129.84529191
9180,4454.11010989426,34266041.09528666,-517.020477135782,94659.51889438192,4623.75,-17193890.94745545
3816,3495.8435617567648,34281712.342023954,-602.0837293069767,53564.30693212974,5707.666666666667,-17205330.480622105
634,4268.096332760558,34366441.263527036,-563.6819324525028,80618.06725934909,5761.5,-17252860.25346236
11954,4267.570370219871,34371296.11860378,-564.1859242365553,81058.35092787062,5778.333333333333,-17255544.748227846
11474,4267.396236982438,34372904.90441473,-564.3527834978293,81205.46125438702,5782.333333333333,-17256418.78738964
6794,4267.113437479189,34375519.18904862,-564.6237697661387,81445.79824602352,5788.833333333333,-17257839.3612003
1090,3533.2152339276804,34560308.305025205,-520.2377178357752,78676.31273295298,5930.416666666667,-17351816.437807284
3332,2996.763465671009,34580647.92130108,-834.192775522215,32459.748801465375,7806.833333333333,-17372137.73811115
2852,2996.707923551517,34581010.694782004,-834.2379611514324,32475.84190518961,7816.25,-17372416.579236835
2172,2996.6731918427704,34581237.58264176,-834.26621671906,32485.93017832462,7823.25,-17372602.08402972
1692,2996.6464495141686,34581412.30222505,-834.2930124070759,32495.51106101717,7829.083333333333,-17372749.72811227
2314,4242.10958265416,34639303.80430145,-558.7810092175887,81685.7856345626,5773.916666666667,-17389653.750664413
10177,2677.7291803939283,34987881.685155004,-794.631876048856,25110.327969173457,7729.583333333333,-17573819.40188709
11337,2677.667453676156,34988241.45444818,-794.5938067374036,25093.334435065484,7722.916666666667,-17573929.271466114
10657,2677.6222250272763,34988505.45248415,-794.6130005267569,25101.89793663255,7735.833333333333,-17574192.200837865
3453,3455.4615681513874,35110814.23568573,-689.9682289456468,57552.88045721036,6599.0,-17629659.22283484
8602,6481.407342250416,35201988.88533178,-290.10741187114803,43039.524773601595,2649.4166666666665,-17629702.139168587
9282,6481.407342250416,35201988.88533178,-290.10741187114803,43039.524773601595,2650.4166666666665,-17629712.139168587
9762,6481.407342250416,35201988.88533178,-290.10741187114803,43039.524773601595,2651.4166666666665,-17629722.139168587
10242,6481.407342250416,35201988.88533178,-290.10741187114803,43039.524773601595,2652.4166666666665,-17629732.139168587
10722,6481.407342250416,35201988.88533178,-290.10741187114803,43039.524773601595,2653.4166666666665,-17629742.139168587
9697,2720.309845669048,35146058.34096831,-792.8984979584408,24985.625954308474,7700.583333333333,-17652549.688712068
2997,3698.582288586567,35242627.91608467,-761.1608603647609,60326.43228635466,7240.333333333333,-17702312.34380246
2517,3698.5756448878724,35242681.52317307,-761.1671689028512,60329.715063545525,7247.666666666667,-17702413.145771697
1837,3698.573445322936,35242699.27139258,-761.1692575043697,60330.80212064467,7248.833333333333,-17702433.906785674
1357,3698.569873139472,35242728.095474735,-761.1726494787027,60332.56776893653,7253.083333333333,-17702491.17654619
3210,3567.873843359928,35287371.903566115,-516.4458883819087,76696.16726964011,5868.833333333333,-17714300.578493472
1570,3567.4222586826595,35291474.17183386,-517.53764025827,77762.44783607029,5889.416666666667,-17716771.581184205
2730,3567.155723784541,35292881.87716917,-517.1558312183605,77366.79828835237,5883.5,-17717337.289267838
2050,3566.917972087693,35294708.820782855,-517.3908757984219,77591.49306425448,5884.916666666667,-17718310.1749616
6292,2927.2218867643655,35276572.41972813,-843.3120426008592,27924.21082605517,8079.333333333333,-17721990.157088622
877,3642.6383928260275,35310379.90009971,-761.1770545840587,60334.86120161949,7341.416666666667,-17737256.803680398
9229,3630.278620486602,35339110.78939175,-825.1170318954934,25691.49327819435,7258.166666666667,-17743892.616507266
9709,3629.384060712362,35345974.63763008,-825.7511223614065,25821.74329555109,7267.5,-17747445.008750148
10189,3629.384060712362,35345974.63763008,-825.7511223614065,25821.74329555109,7268.5,-17747455.008750148
10669,3629.384060712362,35345974.63763008,-825.7511223614065,25821.74329555109,7269.5,-17747465.008750148
11349,3629.384060712362,35345974.63763008,-825.7511223614065,25821.74329555109,7270.5,-17747475.008750148
6776,3335.368522789519,35369159.20325469,-405.7527659245779,64973.639699858446,5509.666666666667,-17749457.353540972
11456,3320.6748225205297,35424520.46233928,-407.17169188630425,65109.790098336875,5547.666666666667,-17777560.332541022
616,3319.0509741533606,35436155.27265276,-407.31651833317073,65289.5073831518,5584.166666666667,-17783780.348451026
11936,3319.0509741533606,35436155.27265276,-407.31651833317073,65289.5073831518,5587.083333333333,-17783809.51511769
4976,3509.4478628821957,35612027.50123552,-594.1809539002974,55304.6696480613,5703.083333333333,-17870774.324303992
5936,3509.3745869034537,35612527.70383689,-594.2003961560799,55320.9342660113,5707.416666666667,-17871071.09097026
5456,3507.4680108320204,35626805.31427315,-594.2003961560799,55320.9342660113,5732.0,-17878457.636097793
9414,6029.986858954147,35688659.45377901,-356.90585488855135,85380.32323801692,3184.75,-17887330.376434624
9894,6029.986858954147,35688659.45377901,-356.90585488855135,85380.32323801692,3185.75,-17887340.376434624
10374,6029.986858954147,35688659.45377901,-356.90585488855135,85380.32323801692,3186.75,-17887350.376434624
10854,6029.986858954147,35688659.45377901,-356.90585488855135,85380.32323801692,3187.75,-17887360.376434624
8734,6029.301573896908,35697023.000749305,-356.90585488855135,85380.32323801692,3186.0833333333335,-17891526.168538157
1349,5193.2851349352,35830782.23060829,-587.3190765658927,59847.89058124644,4265.75,-17965001.104008432
1829,5193.2851349352,35830782.23060829,-587.3190765658927,59847.89058124644,4266.75,-17965011.104008432
2509,5193.2851349352,35830782.23060829,-587.3190765658927,59847.89058124644,4267.75,-17965021.104008432
2989,5193.2851349352,35830782.23060829,-587.3190765658927,59847.89058124644,4268.75,-17965031.104008432
869,5190.491234047399,35859329.57362923,-587.3456136575913,59862.20008565822,4274.5,-17979367.939281795
4296,3558.194423203247,35917193.884031504,-590.5900872841763,55018.302043157775,5699.583333333333,-18023215.4183607
6891,3622.931301240244,36080954.55747823,-512.693338329453,90088.85864707363,5551.75,-18110543.427168787
7371,3622.931301240244,36080954.55747823,-512.693338329453,90088.85864707363,5552.75,-18110553.427168787
7851,3622.931301240244,36080954.55747823,-512.693338329453,90088.85864707363,5553.75,-18110563.427168787
8331,3622.931301240244,36080954.55747823,-512.693338329453,90088.85864707363,5554.75,-18110573.427168787
6179,2231.786388821317,36059809.07530925,-867.5372370523866,25659.95803682897,8599.083333333334,-18119055.837377615
1018,2968.9840285291266,36108881.615609206,-656.0328318532175,60233.63693611552,6316.166666666667,-18126877.02767952
6211,3613.7941294047614,36120044.80993611,-512.7010150479385,90116.5417829893,5578.916666666667,-18130374.896166433
3138,2970.238912315743,36154640.23749084,-655.5971118526835,59008.50487608372,6312.0,-18149468.25994188
2658,2969.430505781398,36159777.5067723,-656.247455206768,59431.41808130746,6328.916666666667,-18152291.647399858
1978,2969.1628622971225,36161481.7860217,-656.4627678667571,59573.67086330666,6332.583333333333,-18153209.236484908
1498,2968.7281983264966,36164253.268476,-656.8124444373278,59807.0659643179,6338.833333333333,-18154704.696299203
4618,3549.5708106343495,36288292.34155229,-601.3299391694607,62848.2473946587,5418.333333333333,-18207529.981759522
5578,3548.963426925984,36292922.007719226,-601.7662342349831,63189.44772687668,5433.75,-18210067.959848333
5098,3548.6442570035197,36295358.36815491,-601.995499953369,63370.573845673214,5439.5,-18211380.253239572
3938,3540.434377005051,36353991.41277791,-602.14387676929,63488.467944368414,5486.083333333333,-18241194.442097187
3458,3546.9524573045296,36374995.07375062,-600.9099125482647,64332.10532239445,5503.166666666667,-18252028.945122916
4431,2817.589885115562,36395585.25767657,-924.651919579153,11788.728031565239,8582.75,-18283437.680135358
271,2817.5139745204474,36396050.63174916,-924.7107770747581,11797.627206188154,8587.416666666666,-18283718.907241087
751,2817.5139745204474,36396050.63174916,-924.7107770747581,11797.627206188154,8588.416666666666,-18283728.907241087
8911,2817.5139745204474,36396050.63174916,-924.7107770747581,11797.627206188154,8590.25,-18283747.24057442
11591,2817.5139745204474,36396050.63174916,-924.7107770747581,11797.627206188154,8591.25,-18283757.24057442
5596,3802.751871140961,36441521.10037133,-753.0671960100946,48873.02726965172,6779.416666666667,-18294752.490593925
5116,3802.5298017974055,36443357.47229281,-753.2679209377719,48976.17177049248,6791.416666666667,-18295811.587741654
4636,3802.456280109573,36443965.71057577,-753.3343760154365,49010.53343884248,6795.416666666667,-18296162.672675017
3956,3802.3368778799727,36444953.79086342,-753.442301780953,49066.56403657876,6803.416666666667,-18296748.070718344
3476,3715.047131985109,36508616.83358657,-756.0188281764513,48310.76734891779,6920.833333333333,-18329690.66211287
1789,3634.2896003678748,36611195.50902157,-494.48267489467906,76250.7489818536,5019.0,-18367551.959509257
2949,3634.017011347614,36613337.21098267,-494.33497634294537,76093.41217839127,5029.416666666667,-18368695.738075234
2469,3633.8105291961824,36614960.705579534,-494.4547221196896,76220.93194722747,5033.0,-18369569.065066654
9104,3241.203007335584,36582129.357416175,-883.3001445198958,18242.45648161626,8075.916666666667,-18372496.1237071
9584,3241.203007335584,36582129.357416175,-883.3001445198958,18242.45648161626,8076.916666666667,-18372506.1237071
10064,3241.203007335584,36582129.357416175,-883.3001445198958,18242.45648161626,8077.916666666667,-18372516.1237071
10544,3241.203007335584,36582129.357416175,-883.3001445198958,18242.45648161626,8078.916666666667,-18372526.1237071
11224,3241.203007335584,36582129.357416175,-883.3001445198958,18242.45648161626,8079.916666666667,-18372536.1237071
1309,3630.3782987643026,36628510.924419984,-494.6283746707345,76406.46955390579,5040.666666666667,-18376461.433001082
829,3604.579129816137,36733889.08952663,-494.9404656360125,76741.73967310794,5077.5,-18429611.795707814
1237,2284.4425608697634,36748700.095574945,-913.7718296627563,15064.862551230959,9728.416666666666,-18472636.875952415
4254,6751.663612874807,36877261.508386105,-430.4453475071253,76282.62729569092,2877.3333333333335,-18476038.082976896
4934,6749.690816089907,36902776.24660786,-430.4453475071253,76282.62729569092,2883.6666666666665,-18488860.758217897
5414,6749.690816089907,36902776.24660786,-430.4453475071253,76282.62729569092,2884.6666666666665,-18488870.758217897
5894,6749.690816089907,36902776.24660786,-430.4453475071253,76282.62729569092,2885.6666666666665,-18488880.758217897
9041,7660.904941911405,36940276.58976582,-238.3550986613853,50064.280096089744,1922.4166666666667,-18491785.91915648
9521,7660.904941911405,36940276.58976582,-238.3550986613853,50064.280096089744,1923.4166666666667,-18491795.91915648
10001,7660.904941911405,36940276.58976582,-238.3550986613853,50064.280096089744,1924.4166666666667,-18491805.91915648
10481,7660.904941911405,36940276.58976582,-238.3550986613853,50064.280096089744,1925.4166666666667,-18491815.91915648
10961,7660.904941911405,36940276.58976582,-238.3550986613853,50064.280096089744,1926.4166666666667,-18491825.91915648
574,6348.728698990161,36915967.11977712,-354.9224699267288,66995.47871489795,2994.5,-18495085.403673526
6734,6348.728698990161,36915967.11977712,-354.9224699267288,66995.47871489795,2996.3333333333335,-18495103.737006858
11414,6348.728698990161,36915967.11977712,-354.9224699267288,66995.47871489795,2997.3333333333335,-18495113.737006858
11894,6348.728698990161,36915967.11977712,-354.9224699267288,66995.47871489795,2998.3333333333335,-18495123.737006858
3774,6765.381163689049,36926073.15358742,-430.7061422073152,76565.99522251934,2910.3333333333335,-18500816.93985052
9339,3685.4968611923523,37018529.38580958,-707.2152552921995,68421.07046584664,5981.0,-18579285.574713353
1407,6652.102258863724,37131847.84447763,-156.92509159422409,7942.651786581203,2324.1666666666665,-18584149.094531413
1887,6652.102258863724,37131847.84447763,-156.92509159422409,7942.651786581203,2325.1666666666665,-18584159.094531413
2567,6652.102258863724,37131847.84447763,-156.92509159422409,7942.651786581203,2326.1666666666665,-18584169.094531413
3047,6652.102258863724,37131847.84447763,-156.92509159422409,7942.651786581203,2327.1666666666665,-18584179.094531413
9819,3683.739935136005,37031297.41420051,-707.175918072663,68396.08310321435,5975.0,-18585606.33656118
10779,3683.707118336248,37031560.98269939,-707.1981327702964,68410.18951843421,5984.25,-18585833.481574874
10299,3683.6912445256426,37031688.48266391,-707.2088782392489,68417.01718106034,5986.916666666667,-18585925.282853782
8659,3694.4974764692165,37077732.594387345,-706.3975452687893,68278.96395827523,6005.5,-18609094.511772435
927,6644.405748604512,37194874.963457435,-156.92509159422409,7942.651786581203,2324.3333333333335,-18615672.01719824
397,3768.533343568221,37101265.159929626,-760.3603457256514,62383.62570616738,6771.0,-18627278.879866198
11717,3767.9520469142662,37106005.46358958,-760.9101125623738,62635.95000375097,6789.333333333333,-18629883.576115724
11037,3767.7595939153703,37107576.648254946,-761.0921268156834,62721.08669644029,6794.666666666667,-18630739.77617756
4557,3767.447042369849,37110130.21052494,-761.3877254112112,62861.04634946994,6805.583333333333,-18632154.11714095
77,3747.2411722117063,37141429.90448151,-763.8309693225765,62658.58830719782,6847.833333333333,-18648206.91135411
6814,5835.363099994702,37237020.860057615,-366.8775067811248,85524.14143839914,3311.75,-18663007.458468527
7294,5835.363099994702,37237020.860057615,-366.8775067811248,85524.14143839914,3312.75,-18663017.458468527
7774,5835.363099994702,37237020.860057615,-366.8775067811248,85524.14143839914,3313.75,-18663027.458468527
8254,5835.363099994702,37237020.860057615,-366.8775067811248,85524.14143839914,3314.75,-18663037.458468527
6134,5834.79091653687,37243850.98109198,-366.8775067811248,85524.14143839914,3314.0,-18666445.59116917
6178,2462.8557719240575,37189545.537682205,-782.3956946309291,43060.76162772269,7757.833333333333,-18678735.117436443
5932,3700.366603222696,37242733.66836891,-840.5882171152689,21963.31032100284,7515.583333333333,-18697467.139443904
5452,3700.3565565097215,37242814.768256254,-840.5980292670906,21966.711116679377,7521.75,-18697570.049203735
4972,3700.3505349349475,37242863.37725922,-840.6039102558315,21968.750517245953,7525.333333333333,-18697630.60270453
4292,3700.3474118026024,37242888.58804539,-840.6097265589254,21970.76804306363,7526.0,-18697650.28313747
6972,2979.12864148754,37259244.47068299,-843.2152770283827,27897.09069043149,8057.333333333333,-18713048.82275454
8412,2979.1041935310136,37259403.238443,-843.2120342591069,27895.982390135996,8055.0,-18713104.675116275
7932,2979.1015019184047,37259420.73265927,-843.2146767150472,27896.88546267484,8060.833333333333,-18713171.9396566
7452,2979.100610791791,37259426.52460153,-843.2155515670984,27897.184484666024,8062.75,-18713194.06325237
4037,5934.601783451766,37579383.141637295,-226.32565304775153,22203.358624752742,2614.0,-18814405.53845606
4717,5934.601783451766,37579383.141637295,-226.32565304775153,22203.358624752742,2615.0,-18814415.53845606
5197,5934.601783451766,37579383.141637295,-226.32565304775153,22203.358624752742,2616.0,-18814425.53845606
5677,5934.601783451766,37579383.141637295,-226.32565304775153,22203.358624752742,2617.0,-18814435.53845606
2254,6442.44674923471,37592187.92473325,-355.5683431718269,67654.80451958848,2994.0,-18833229.14702426
3557,5930.395629836799,37619307.131740324,-226.32565304775153,22203.358624752742,2620.25,-18834434.239661187
2397,5647.6988197877645,37619383.34164603,-290.3455026176989,50940.32246167197,2366.6666666666665,-18837985.806813017
237,5646.1716427825295,37634270.920174256,-290.59325797688916,51220.48015190163,2368.5,-18845505.56245212
717,5646.1716427825295,37634270.920174256,-290.59325797688916,51220.48015190163,2369.5,-18845515.56245212
8877,5646.1716427825295,37634270.920174256,-290.59325797688916,51220.48015190163,2371.4166666666665,-18845534.729118787
11557,5646.1716427825295,37634270.920174256,-290.59325797688916,51220.48015190163,2372.4166666666665,-18845544.729118787
1211,3603.8161134796487,37567183.83542749,-716.5572442510261,59489.79616620387,6713.0,-18859231.02800678
3812,3716.8883132725628,37715467.98294112,-839.821765824633,22373.010308475725,7552.0,-18934263.65174873
4471,2428.2273293940834,37694906.96431762,-812.1918855875396,72398.09580155382,8843.5,-18948183.5315554
1230,3554.1613163343136,37794497.91929287,-882.9914015124153,25048.928402510937,7606.333333333333,-18975032.814764388
1710,3553.3072263791278,37801002.00549047,-883.5705060021701,25141.99535988099,7618.666666666667,-18978427.8324093
2190,3553.3072263791278,37801002.00549047,-883.5705060021701,25141.99535988099,7619.666666666667,-18978437.8324093
2870,3553.3072263791278,37801002.00549047,-883.5705060021701,25141.99535988099,7620.666666666667,-18978447.8324093
3350,3553.3072263791278,37801002.00549047,-883.5705060021701,25141.99535988099,7621.666666666667,-18978457.8324093
6291,3479.075149950489,38034659.531606466,-741.5216619083327,45409.55539435696,6911.083333333333,-19092265.891564056
461,3532.481400198428,38207099.13223856,-394.3633411803023,44324.99942136179,4780.833333333333,-19156808.72693904
11781,3528.513675020364,38235540.58127122,-397.3590130731936,47064.28590186211,4804.833333333333,-19171822.17517822
11101,3527.2000589791937,38245040.096099325,-398.3508062231686,48018.653045349194,4810.916666666667,-19176825.25050829
6621,3525.0666927742236,38260555.94101229,-399.96151888361396,49618.88700845173,4826.5,-19185061.669670727
141,3523.0522936377124,38275306.808605224,-401.75232697538473,51471.14241965243,4842.5,-19192970.106190998
1228,4513.332978714221,38287170.79148627,-609.6453204147913,51609.58753288951,5080.666666666667,-19200383.540533792
1708,4503.93571413937,38362613.1817581,-616.5556235123491,47416.658123514004,5124.25,-19237713.453476664
2188,4503.93571413937,38362613.1817581,-616.5556235123491,47416.658123514004,5125.25,-19237723.453476664
2868,4503.93571413937,38362613.1817581,-616.5556235123491,47416.658123514004,5126.25,-19237733.453476664
3348,4503.93571413937,38362613.1817581,-616.5556235123491,47416.658123514004,5127.25,-19237743.453476664
4091,3645.722621322096,38393262.36932436,-516.2563858777609,77846.79905168393,5674.416666666667,-19265453.865433626
4771,3645.722621322096,38393262.36932436,-516.2563858777609,77846.79905168393,5675.416666666667,-19265463.865433626
5251,3645.722621322096,38393262.36932436,-516.2563858777609,77846.79905168393,5676.416666666667,-19265473.865433626
5731,3645.722621322096,38393262.36932436,-516.2563858777609,77846.79905168393,5677.416666666667,-19265483.865433626
3611,3638.664408906961,38429117.74919793,-516.9279883349592,78390.05939634287,5693.083333333333,-19283684.133799158
195,4446.420307960306,38484564.031685196,-586.9022010533353,92484.60649032667,5440.333333333333,-19310911.92082635
3948,5592.265705325687,38582044.073885165,-439.07998247790846,50492.43591124774,3624.8333333333335,-19331908.31574758
4628,5592.265705325687,38582044.073885165,-439.07998247790846,50492.43591124774,3625.8333333333335,-19331918.31574758
5108,5592.265705325687,38582044.073885165,-439.07998247790846,50492.43591124774,3626.8333333333335,-19331928.31574758
5588,5592.265705325687,38582044.073885165,-439.07998247790846,50492.43591124774,3627.8333333333335,-19331938.31574758
5632,2115.784013518646,38513873.95069422,-878.9599502318282,10938.97404792931,8300.25,-19340275.17412825
5152,2115.770510154943,38513936.222969614,-878.9715371900907,10941.987844950758,8303.333333333334,-19340337.76333813
4672,2113.8798522155967,38521008.00277534,-880.6129538800698,10126.976418481172,8318.0,-19343859.700705312
3992,2108.026007366096,38543333.9592925,-885.6634251694144,7976.073244016908,8348.5,-19354904.867315236
515,4457.757113576256,38578144.48416095,-585.031467947745,91328.11010931499,5405.083333333333,-19357106.44976248
3468,5586.824555039927,38634005.27764965,-439.07998247790846,50492.43591124774,3634.9166666666665,-19357995.192113444
11835,4457.139109162046,38584103.31799732,-585.4666457083777,91696.38590344855,5423.083333333333,-19360340.270397235
11155,4456.934503128214,38586078.1607868,-585.6107223420843,91819.31442879915,5428.416666666667,-19361405.8586594
6675,4456.602214556645,38589287.5271362,-585.8447086909425,92020.01692321473,5436.416666666667,-19363131.08481746
6241,7806.430792173593,38798182.527330175,-228.97649592685136,45330.023970085655,1840.5,-19418824.530615706
6921,7806.430792173593,38798182.527330175,-228.97649592685136,45330.023970085655,1841.5,-19418834.530615706
7401,7806.430792173593,38798182.527330175,-228.97649592685136,45330.023970085655,1842.5,-19418844.530615706
7881,7806.430792173593,38798182.527330175,-228.97649592685136,45330.023970085655,1843.5,-19418854.530615706
8361,7806.430792173593,38798182.527330175,-228.97649592685136,45330.023970085655,1844.5,-19418864.530615706
6837,5649.961980515663,38788308.47517409,-246.80778369351745,31293.268609847888,2977.0833333333335,-19424607.80499694
7317,5649.961980515663,38788308.47517409,-246.80778369351745,31293.268609847888,2978.0833333333335,-19424617.80499694
7797,5649.961980515663,38788308.47517409,-246.80778369351745,31293.268609847888,2979.0833333333335,-19424627.80499694
8277,5649.961980515663,38788308.47517409,-246.80778369351745,31293.268609847888,2980.0833333333335,-19424637.80499694
6157,5647.073531008272,38817058.94423637,-246.80778369351745,31293.268609847888,2982.75,-19439042.594644252
5597,3692.283803436492,38911045.823197156,-827.3154943963067,35521.55142882088,7512.083333333333,-19534303.966062557
5117,3692.2700189632283,38911156.84734435,-827.327854841409,35526.190673231606,7516.0,-19534399.590144306
4637,3692.265455263782,38911193.605708666,-827.331947080219,35527.72742068409,7519.583333333333,-19534454.11580066
3957,3692.258043629132,38911253.30386158,-827.3385930435046,35530.22401782019,7523.916666666667,-19534527.806935307
6149,3191.1723854669126,38958444.39367983,-746.6499426026963,75508.60236935831,7273.666666666667,-19564093.406577766
1326,3868.848820993622,39107572.08881564,-525.6767935704897,86952.60061459318,5113.416666666667,-19618599.585414484
1806,3868.848820993622,39107572.08881564,-525.6767935704897,86952.60061459318,5114.416666666667,-19618609.585414484
2486,3868.848820993622,39107572.08881564,-525.6767935704897,86952.60061459318,5115.416666666667,-19618619.585414484
2966,3868.848820993622,39107572.08881564,-525.6767935704897,86952.60061459318,5116.416666666667,-19618629.585414484
3331,3635.093062527165,39096200.82788258,-714.5815928563308,58406.55629715203,6630.5,-19622666.00661605
846,3867.7881889470577,39116178.654664606,-526.4865978116011,87588.74537315812,5120.333333333333,-19623100.56753066
2851,3634.4452928981777,39101281.3563161,-715.1210764013725,58702.97014201668,6643.833333333333,-19625399.696549807
3477,3605.8763827116945,39090032.93298858,-830.8510985739036,34529.368010385835,7686.0,-19625425.719043225
2171,3634.105432756713,39103950.944650985,-715.4041229440496,58861.28100907956,6653.416666666667,-19626862.410998102
1691,3633.741742322399,39106809.83799162,-715.7432630521822,59052.92858093631,6662.333333333333,-19628419.81928192
6416,3549.225876225532,39155076.28767545,-589.3512698307281,78843.39934254669,5907.833333333333,-19649012.736544285
6374,6587.073239273911,39411347.29976036,-438.3415571801956,85906.14394623054,3145.25,-19747851.807897307
7054,6568.049048847686,39504090.96186691,-438.17110403620313,85714.59263757106,3130.4166666666665,-19794055.968409996
3597,4241.332944518416,39437098.24562706,-810.0224287361569,60078.86984459111,7633.75,-19802904.070566546
7534,6566.685592658175,39521935.74340567,-438.17110403620313,85714.59263757106,3135.9166666666665,-19803034.722635567
8014,6566.685592658175,39521935.74340567,-438.17110403620313,85714.59263757106,3136.9166666666665,-19803044.722635567
8494,6566.685592658175,39521935.74340567,-438.17110403620313,85714.59263757106,3137.9166666666665,-19803054.722635567
7339,2306.307792070973,39583344.43532628,-867.9316034118127,25578.25452750514,8600.666666666666,-19880748.606924262
6859,2306.306352714049,39583351.677827336,-867.9319330257422,25578.349495369723,8606.5,-19880810.582039937
8299,2306.3044564589086,39583361.21897262,-867.9315143620216,25578.22887106205,8608.75,-19880837.830258373
7819,2306.302696492911,39583370.07474757,-867.9318779266065,25578.33362010897,8614.583333333334,-19880900.614298023
6971,3524.7295394765642,39686574.43639855,-741.0979149595346,45271.29758909885,6888.333333333333,-19917922.41088544
8411,3524.58207358183,39687695.11051401,-740.9978159376277,45215.65742071606,6877.916666666667,-19918367.570679016
7931,3524.5140622194617,39688217.48930431,-741.0648142813052,45252.90807594726,6887.75,-19918734.631649412
7451,3524.491545333191,39688390.46051126,-741.0869957820483,45265.264587746446,6890.583333333333,-19918851.95105991
3617,3188.409209904919,39801006.012779206,-486.6103664666278,60915.18129418418,5736.583333333333,-19967009.449881807
951,5537.1177961352105,40017565.78625645,-251.01853857023517,23005.954962442356,2531.4166666666665,-20033236.43855282
1431,5537.1177961352105,40017565.78625645,-251.01853857023517,23005.954962442356,2532.4166666666665,-20033246.43855282
1911,5537.1177961352105,40017565.78625645,-251.01853857023517,23005.954962442356,2533.4166666666665,-20033256.43855282
2591,5537.1177961352105,40017565.78625645,-251.01853857023517,23005.954962442356,2534.4166666666665,-20033266.43855282
3071,5537.1177961352105,40017565.78625645,-251.01853857023517,23005.954962442356,2535.4166666666665,-20033276.43855282
5737,3201.4081397875107,39982993.282971315,-483.5461148762531,57869.08759949561,5761.333333333333,-20057627.448033564
5257,3199.8999566264033,39993084.65970011,-484.92786550151504,59054.11834417861,5772.583333333333,-20063024.56525525
4777,3199.400634343598,39996437.69458855,-485.3853290870167,59456.54930675341,5776.166666666667,-20064818.038786676
4097,3198.5897145236977,40001895.91047142,-486.12826866960876,60120.81558208168,5784.5,-20067764.367118202
8269,3225.7667965381765,40153728.07412845,-744.8280481215129,75284.69779131691,7231.416666666667,-20161232.824907057
7309,3225.763013582355,40153754.69548796,-744.8293456048042,75285.41977156683,7232.75,-20161259.61748839
7789,3225.757989344558,40153790.052509226,-744.8310688246625,75286.37871397343,7240.75,-20161357.493328713
